ALGORITHM, GESTURE, # OF SELECTED SENSORS, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Square, AccGyrRotVecMagField, 5, 0.97, 0.75, 8, 113, 113, 0, 4, 4, 0.00, 0.50, 0.33
RF-501, Square, AccGyrRotVecMagField, 6, 1.00, 1.00, 6, 115, 115, 0, 0, 6, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVecMagField, 7, 0.98, 0.79, 7, 114, 114, 0, 3, 4, 0.00, 0.43, 0.30
RF-501, Square, AccGyrRotVecMagField, 8, 1.00, 1.00, 4, 117, 117, 0, 0, 4, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVecMagField, 9, 0.98, 0.79, 7, 114, 114, 0, 3, 4, 0.00, 0.43, 0.30
RF-501, Square, AccGyrRotVecMagField, 10, 1.00, 1.00, 4, 117, 117, 0, 0, 4, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVecMagField, 11, 1.00, 1.00, 3, 118, 118, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVecMagField, 12, 0.99, 0.95, 11, 110, 110, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Square, AccGyrRotVecMagField, 13, 1.00, 1.00, 7, 114, 114, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Square, AccGyrRotVecMagField, 14, 0.96, 0.75, 10, 111, 111, 0, 5, 5, 0.00, 0.50, 0.33
RF-501, Square, AccGyrRotVecMagField, 15, 0.95, 0.77, 13, 108, 108, 0, 6, 7, 0.00, 0.46, 0.32
